"Index","AA","AXP","BA","BAC","CAT","CSCO","CVX","DD","DIS","GE","HD","HPQ","IBM","INTC","JNJ","JPM","KFT","KO","MCD","MMM","MRK","MSFT","PFE","PG","T","TRV","UTX","VZ","WMT","XOM"
2010-03-24,14.22,40.29,71.04,17.53,60.93,26.45,71.95,37.65,34.02,18.06,31.58,52.76,126.68,21.93,63.02,44.72,29.58,53.39,65.24,80.09,36.81,29.18,17.06,62.16,24.67,52.92,71.76,28.66,54.64,65.17
2010-03-25,14.01,40.69,71.21,17.7,61.01,26.43,71.83,36.74,34.71,17.91,31.87,53.2,127.38,21.85,62.85,44.72,29.66,53.56,65.34,79.42,36.59,29.54,16.84,62.17,24.57,52.94,71.99,28.52,54.67,64.98
2010-03-26,14.17,40.4,71.3,17.86,61.3,26.47,72.44,36.6,34.93,17.95,32,53.12,127.4,21.75,62.66,44.8,29.5,53.41,65.69,79.49,36.25,29.19,16.6,62.23,24.66,53.21,72.33,28.57,54.57,65.21
2010-03-29,14.34,40.75,72.8,18,62.33,26.51,73.22,36.63,34.78,18.01,31.85,52.67,126.74,21.83,63.09,44.64,29.69,53.53,65.5,79.85,36.69,29.12,16.74,62.27,24.91,53.61,72.71,28.65,54.79,65.96
2010-03-30,14.3,40.74,72.23,17.72,62.01,26.65,73.29,36.69,34.72,17.91,31.94,52.96,126.92,21.84,63.17,44.36,29.65,53.63,65.67,82.71,36.47,29.3,16.72,62.21,24.38,52.79,72.84,29.38,54.96,65.71
2010-03-31,14.14,40.71,71.32,17.81,61.71,26.03,73.8,36.17,34.53,17.81,31.61,52.85,126.41,21.8,63.46,44.53,29.4,53.76,65.16,82.01,36.17,28.83,16.61,61.82,24.28,52.8,72.32,29.18,54.66,65.64
2010-04-01,14.59,41.15,71.7,18,62.83,25.83,74.64,36.82,35.17,17.94,31.64,52.94,126.41,21.89,64.01,45.01,29.5,54.05,66,82.29,36.52,28.7,16.54,61.91,24.53,52.78,72.84,29.43,54.55,66.26
2010-04-05,14.62,42.11,70.76,18.09,63.81,26.17,75.58,37.31,34.84,18.13,31.91,53.57,127.49,22.09,63.65,45.17,29.37,53.62,66.44,82.62,36.21,28.81,16.37,62.3,24.72,52.21,73.54,29.6,54.55,66.83
2010-04-06,14.92,42.55,71.08,18.45,64.1,26.22,75.8,37.69,35.09,18.2,31.8,53.56,127.08,21.9,63.57,45.67,29.24,53.06,66.23,82.78,36.07,28.86,16.43,61.67,24.72,51.48,73.37,29.35,54.59,66.54
2010-04-07,14.63,41.81,70.82,18.58,63.3,26.34,75.3,37.67,34.94,18.11,31.86,52.99,126.63,21.95,63.48,45.15,29.23,52.6,66.12,82.1,35.63,28.89,16.53,61.07,24.49,51.39,72.7,28.89,54.34,66
2010-04-08,14.76,43.11,71,18.61,63.31,26.28,75.58,38.01,35.28,18.16,32.21,53.33,125.77,21.82,63.2,45.59,29.29,52.55,67.15,81.41,35.62,29.45,16.6,61.13,24.84,51.16,72.41,28.81,54.44,66.5
2010-04-09,14.29,43.3,71.14,18.55,64.08,26.6,77.37,38.06,35.83,18.13,32.49,53.57,126.91,22.05,63.4,45.81,29.4,53.36,67.08,81.94,35.8,29.86,16.71,61.3,25.25,51.3,72.7,28.74,54.13,67.39
2010-04-12,14.46,43.95,70.65,18.62,65.52,26.53,78.28,37.78,35.5,18.31,32.71,53.58,126.51,22.04,63.37,45.96,29.5,53.52,66.93,81.73,35.69,29.84,16.75,61.27,25.19,50.92,72.47,28.6,54.09,67.34
2010-04-13,14.24,44.39,69.93,18.63,64.99,26.44,78.06,37.5,35.45,18.55,33.55,53.48,127.17,22.27,63.93,45.7,29.8,53.78,67.31,82.38,35.54,29.97,16.64,61.56,25.02,51.12,72.18,28.73,53.79,67.29
2010-04-14,14.33,45.85,70.43,19.35,66.06,26.88,78.42,37.75,35.81,18.94,34.18,54.21,129.36,23,63.74,47.55,30.02,53.71,67.8,82.82,35.07,30.33,16.53,61.75,25.06,51.8,72.71,28.52,53.71,67.24
2010-04-15,14.21,46.05,70.81,19.43,66.98,27.21,79.41,38.2,36.01,19.08,34.33,53.92,129.01,23.68,63.76,47.63,30.2,53.03,67.55,83.42,34.9,30.38,16.46,61.56,25.06,51.77,73.31,28.22,53.21,66.9
2010-04-16,13.81,44.5,69.54,18.37,65.66,26.98,78.59,37.55,35.44,18.57,34.21,53.45,128.75,23.39,63.28,45.38,29.81,53.73,67.42,82.2,34.58,30.18,16.27,61.41,24.76,51.04,72.4,28.26,53.19,66.57
2010-04-19,13.62,45.15,69.7,18.35,65.77,27.07,79.14,38.24,35.78,18.54,34.36,53.34,130.33,23.47,64.27,45.22,29.93,54.07,68.29,82.34,34.77,30.55,16.26,61.78,25.19,52.07,72.47,28.4,53.47,66.87
2010-04-20,13.65,45.59,70.14,18.57,66.27,27.18,79.85,38.03,36.14,18.59,34.37,53.26,127.82,23.59,64.23,45.71,29.6,53.24,68.7,83.68,34.92,30.86,16.23,61.75,25.46,52.05,72.9,28.43,53.59,67.59
2010-04-21,13.61,45.38,72.85,18.24,66.52,27.24,79.73,37.94,36.16,18.62,34.46,53.4,127.13,23.27,63.65,45.18,29.41,52.97,68.72,84.11,33.64,30.83,16.08,62.18,25.15,51.69,75.59,28.24,53.55,67.54
2010-04-22,13.75,46.15,74.25,18.5,66.7,27.32,79.03,38.33,36.38,18.55,34.9,53.01,127.27,23.46,63.05,44.57,29.35,53.08,69.37,84.45,32.7,30.89,15.96,62.14,25.08,52.66,75.09,27.97,53.56,67.19
2010-04-23,14.01,47.41,73.8,18.39,67.95,27.47,80.46,39.06,36.39,18.66,35.56,53.6,128.12,23.51,63.3,44.77,29.25,52.66,69.49,84.97,34.34,30.47,16.38,62.09,25.06,52.26,75.13,27.75,53.6,67.86
2010-04-26,13.95,46.52,73.02,18.01,70.79,27.57,80.38,39.77,36.64,18.89,35.65,53.95,128.85,23.29,63.03,43.72,29.25,52.52,69.36,85.81,33.9,30.62,16.29,62.48,25.08,50.83,75.07,27.65,53.12,67.91
2010-04-27,13.34,45.18,71.2,17.43,67.7,27.01,78.08,38.26,35.93,18.3,34.48,52.95,126.97,22.83,62.56,42.25,28.68,51.68,68.88,86.33,33.39,30.36,15.94,61.67,24.78,49.47,73.02,27.47,53.12,66.91
2010-04-28,13.47,45.47,71.09,17.74,68.14,27.04,78.46,38.32,35.9,18.55,34.38,52.98,128.23,22.74,62.9,43.29,28.92,52.15,68.7,86.6,33.47,30.42,16.01,62.2,24.74,50.04,73.36,27.82,52.7,67.81
2010-04-29,13.62,46.97,72.48,18.26,69.9,27.53,80.09,39.4,36.82,19.07,34.75,52.58,128.58,22.97,63.28,43.83,29.08,52.53,69.85,87.67,34.14,30.51,16.33,61.25,24.96,50.34,74.69,27.91,52.79,67.29
2010-04-30,13.33,45.51,71.15,17.79,67.27,26.93,79.26,38.69,36.44,18.46,34.42,51.68,127.14,22.33,62.58,42.42,28.78,52.24,68.94,87.02,33.93,30.06,16.2,61.21,24.88,49.67,73.64,27.61,52.73,66.42
2010-05-03,13.05,46.58,73.07,18.02,69.1,27.54,80.61,38.96,37.15,18.85,35.05,52.41,127.74,22.74,63.59,43.36,29.07,52.55,69.75,88.14,34.16,30.37,16.38,61.72,25.09,50.13,74.95,27.98,52.83,66.49
2010-05-04,12.49,45.25,71.5,17.52,65.9,26.56,78.6,37.49,36.19,18.18,34.61,50.35,126.28,22.06,62.97,42.31,28.75,51.98,68.99,86.05,34.68,29.65,16.72,60.76,24.73,48.95,72.86,27.47,53.1,65.14
2010-05-05,12.4,43.84,70.15,17.49,65.16,26.55,78.04,36.78,34.96,17.71,34.43,50.64,125.63,21.83,63.4,42.47,28.92,52.45,69.01,84.98,34.47,29.38,16.82,61.21,24.61,49.55,72.3,27.4,53.84,64.85
2010-05-06,11.88,41.94,67.15,16.24,62.73,25.49,75.13,35.63,33.64,16.94,33.18,48.06,122.76,21.18,61.71,40.66,28.4,51.12,67.8,82.67,33.19,28.52,16.39,59.82,24,48.75,70,26.76,52.33,62.61
2010-05-07,11.94,40.06,65.92,16.14,61.35,24.71,75.04,35.19,33.05,16.52,32.66,46.47,120.96,20.98,61.62,40.61,29.23,51.48,66.42,81.09,32.43,27.76,16.11,59.39,23.97,48.22,68.25,26.93,51.51,62.43
2010-05-10,12.53,42.52,70.15,17.26,65.89,26.13,77.75,37.14,34.91,17.66,34.48,48.82,125.09,22.21,63.02,41.79,29.67,52.82,68.93,84.37,33.17,28.48,16.64,61.46,24.51,49.04,71.76,27.33,51.69,63.93
2010-05-11,12.07,42.76,70.56,17.12,65.27,25.96,77.57,37,35.37,17.62,34.81,48.15,125.71,21.94,62.94,41.39,29.52,52.4,68.83,83.46,32.45,28.42,16.65,61.41,24.48,48.73,71.85,27.13,51.57,63.6
2010-05-12,12.4,43.52,71.99,17.03,67.33,26.74,77.92,38.54,34.75,18.05,35.07,49.28,131.44,22.74,63.17,41.53,29.55,52.8,69.02,84.83,32.58,28.97,16.54,62.05,24.65,49.13,72.29,27.42,51.89,64.05
2010-05-13,12.74,42.24,70.9,16.83,66.1,25.53,76.81,37.89,34.37,17.67,34.46,48.44,130.25,22.16,62.94,40.66,29.47,52.28,68.85,84,32.26,28.78,16.21,61.79,24.58,49.11,72.01,27.41,51.81,63.88
2010-05-14,12.3,40.1,68.98,16.3,64.1,24.94,75.75,36.96,33.69,17.26,34.39,47.16,129.97,21.56,62.26,39.74,29.19,52.13,67.97,83.1,31.84,28.47,15.86,61.58,24.25,49.06,70.74,27.24,51.53,62.75
2010-05-17,12.04,40.67,68.84,16.31,63.01,24.87,76.36,36.96,33.83,17.19,34.77,47.25,129.22,21.68,62.18,39.69,29.7,52.2,68.5,83.1,31.75,28.48,15.77,62.41,24.61,49.06,70.2,27.38,52.14,62.43
2010-05-18,11.76,39.31,66.91,15.91,62.43,24.36,75.49,36.4,33.37,16.86,33.93,46.53,128.74,21.1,61.29,38.87,29.19,51.9,68.39,82.46,31.33,28.27,15.48,62.24,24.43,48.78,69.85,27.15,53.1,61.95
2010-05-19,11.72,39.64,65.41,16.27,60.7,24.26,75.25,36.15,33.03,16.89,33.59,46.73,127.66,21.27,60.56,39.23,29.45,51.92,67.78,81.51,31.59,27.92,15.49,62.25,24.42,49.08,68.54,27.24,52.44,61.62
2010-05-20,11.02,38.11,62.24,15.26,57.96,23.31,72.3,35.06,31.64,15.91,32.14,45.69,122.64,20.47,58.93,37.69,28.32,50.38,66.08,78.59,30.82,26.8,14.91,60.67,23.83,47.4,65.65,26.52,50.72,59.53
2010-05-21,11.29,39.29,63.78,15.95,59.37,23.46,73.16,35.44,32.51,16.07,32.26,46.32,124.25,20.59,59.26,39.9,28.86,50.42,66.28,79.7,31.03,26.53,15.07,60.9,23.73,48.19,65.66,26.71,50.79,60.07
2010-05-24,11.04,38.52,62.39,15.36,58.51,23.37,72.14,34.75,32.13,15.67,32.46,45.43,123.29,20.35,58.95,38.47,28.12,50.3,66.08,78.6,30.85,25.97,14.9,60.46,23.33,47.47,65.35,26.26,50.43,59.39
2010-05-25,11.25,38.48,62.03,15.45,58.5,23.31,71.29,34.83,31.97,15.61,33.2,45.59,123.36,20.53,58.74,38.79,27.58,49.48,66.26,78.48,31.05,25.77,14.74,60.11,23.22,47.65,65.38,26.18,49.71,58.91
2010-05-26,11.2,37.67,62.5,15.43,59.01,22.89,70.29,34.44,32.71,15.67,33.26,45.46,122.08,20.38,58.07,38.63,27.61,48.95,64.47,78.19,31.4,24.73,14.79,59.51,23.04,46.99,65.37,25.73,49.46,58.52
2010-05-27,11.76,39.8,64.35,16.14,61.31,23.67,73.05,36.12,34,16.3,33.76,46.67,125.21,21.43,57.98,40.27,28.25,50.07,66.18,80.42,32.56,25.7,15.05,60.02,23.52,48.68,67.31,26.35,50.13,60.64
2010-05-28,11.58,39.34,63.41,15.7,60.03,23.16,72.56,35.51,33.06,16,33.08,45.75,124.09,21.09,57.26,39.43,27.8,50.24,65.86,78.32,32.63,25.51,14.91,60.15,23.2,48.43,66.59,26.29,49.99,59.65
2010-06-01,11.14,38.67,62.19,15.4,58.56,23,71.01,34.6,32.97,15.64,33,45.32,123.18,20.86,57.71,38.39,28.1,50.13,65.36,77.1,32.47,25.6,14.67,60.22,23.23,47.58,65.28,25.99,50.35,58.46
2010-06-02,11.42,40.43,63.57,15.86,60.13,23.35,72.82,35.53,34.36,16,33.33,47,126.22,21.48,58.67,39.4,28.71,51.23,66.74,77.76,33.28,26.16,14.88,60.79,23.66,48.73,66.67,26.36,51.14,59.96
2010-06-03,11.31,40,63.54,15.78,60.37,23.72,72.6,35.13,34.33,16.1,32.89,47.21,126.77,21.57,58.71,38.95,28.46,51.56,66.82,77.37,33.21,26.55,14.91,60.85,23.68,48.67,67.05,26.41,51.14,60.74
2010-06-04,10.79,37.9,60.41,15.32,57.06,22.96,70.02,33.78,33.33,15.38,31.63,45.79,124.11,20.63,56.98,37.48,27.72,50.11,65.69,75.15,32.12,25.5,14.45,59.87,23.08,47.59,64.38,25.99,49.83,58.74
2010-06-07,10.46,37.21,59.39,14.8,55.16,22.76,70.09,33.47,32.68,15.08,31.04,44.98,122.97,20,56.97,36.58,27.53,49.65,65.74,73.81,32.26,25,14.21,59.69,23.22,47.25,62.48,25.87,50.17,58.51
2010-06-08,10.71,37.92,60.29,15.3,55.93,22.96,69.76,34.84,32.79,15.15,31.3,45.62,122.57,19.87,57.6,37.64,27.84,50.39,67.34,73.99,32.74,24.82,14.24,61.19,23.84,48.42,63.46,26.44,50.21,60.42
2010-06-09,10.75,37.61,60.97,14.98,56.13,22.78,69.54,34.93,32.58,14.99,31.25,45.15,122.74,19.63,57.13,36.98,28.08,50.19,67.23,73.86,32.65,24.51,14.21,60.53,23.78,48.12,62.68,26.54,50.42,59.23
2010-06-10,11.2,39.5,63.12,15.43,59.23,22.77,72.86,36.31,33.74,15.35,32.19,46.24,126.49,20.24,57.46,38.14,28.56,51.26,68.32,76.47,33.56,24.72,14.59,60.96,24.29,49.31,64.72,27.07,50.64,61.07
2010-06-11,11.3,39.6,64.59,15.57,59.5,22.91,72.75,36.92,33.87,15.23,31.7,46.92,127.25,20.32,57.42,37.95,28.48,50.91,68.49,77.33,34.13,25.37,15.13,60.07,24.15,49.72,65.45,27.28,50.29,61.04
2010-06-14,11.28,39.36,64.04,15.38,60.26,22.76,72.87,36.19,33.56,15.06,31.55,46.69,127.3,20.57,57.38,37.19,28.57,50.77,68.25,77.17,34.29,25.21,15.01,60.31,24.03,49.36,66.12,27.35,50.66,60.55
2010-06-15,11.53,41.04,66.67,15.77,62.69,23.33,73.9,37.17,34.61,15.45,31.74,47.79,128.58,21.15,58.09,38.1,28.88,51.43,69.33,78.78,35.27,26.28,15.19,60.96,24.39,50.53,67.8,27.81,51.06,61.68
2010-06-16,11.35,41.78,66.22,15.84,63.61,23.29,73.63,37.07,34.41,15.51,31.62,47.82,129.13,21.16,58.19,38.37,28.9,51.65,69.23,79.87,35.26,26.02,15.15,60.25,24.37,50.13,67.79,27.88,50.41,61.68
2010-06-17,11.13,41.5,66.45,15.79,64.17,23.17,73.99,37.11,34.69,15.67,31.4,48.05,129.76,21.19,58.13,38.29,29.15,51.61,68.99,80.02,35.11,26.07,15.14,60.81,24.42,51,67.76,27.79,50.83,61.77
2010-06-18,11.06,41.47,67.14,15.79,65.06,23.49,74.19,37.66,34.77,15.71,31.43,47.79,128.94,21.07,58.13,39.03,29.17,51.56,68.82,80.17,34.93,26.14,14.89,60.36,24.28,50.65,68.37,27.83,50.97,62.26
2010-06-21,11.66,42.04,67.15,15.76,65.27,23.34,74.38,37.61,34.68,15.86,30.93,47.32,129.43,20.87,58.08,38.72,29.11,51.73,68.86,80.46,34.39,25.65,14.78,60.16,24.29,50.47,68.56,27.76,50.44,62.29
2010-06-22,11.24,41.39,65.48,15.55,63.34,22.97,72.69,36.77,33.98,15.55,30.12,46.58,128.09,20.66,58.11,38.18,28.54,51.71,67.6,79.03,34.4,25.48,14.65,59.79,24.21,50.31,67.19,27.76,50.11,61.12
2010-06-23,11.37,41.61,66.64,15.4,63.55,22.86,70.98,36.58,33.97,15.16,30.01,46.7,128.9,20.49,58.19,38.74,28.72,51.49,67.59,79.12,34.68,25.02,14.57,60.44,24.29,50.41,67.19,28.02,50.24,60.29
2010-06-24,11.06,40.52,66.62,14.99,62.61,22.57,69.58,35.85,33.24,14.85,29.19,45.71,126.99,20.01,58.54,37.89,28.65,51.06,66.7,77.21,34.87,24.72,14.15,59.94,23.92,49.85,66.56,27.67,49.47,59.27
2010-06-25,11.18,42.11,67.94,15.39,63.93,22.18,68.82,35.99,33.12,14.68,29.72,45.74,125.93,19.72,57.66,39.29,28.51,49.54,66.4,77.92,35.18,24.25,14.33,58.87,23.67,50.42,67.06,27.27,48.25,58.31
2010-06-28,10.98,41.55,66.49,15.21,63.62,22.42,68.72,35.57,32.86,14.77,29.11,45.89,127.78,20.05,58.39,38.39,28.42,50.35,66.31,78,35.19,24.03,14.23,59.69,23.82,50.37,66.32,27.43,49.01,57.69
2010-06-29,10.29,39.56,62.28,14.55,60.12,21.62,67.15,34.6,31.95,14.26,28.17,44.12,123.92,19.49,58.19,36.92,27.92,49.61,65.45,77.51,34.69,23.04,13.98,59.39,23.36,49.05,64.21,27.34,48.35,56.53
2010-06-30,10.01,39.35,62,14.35,59.35,21.31,66.66,33.96,31.16,14.2,27.62,43.11,122.33,19.15,58.01,36.47,27.49,49.4,64.87,78.01,34.24,22.75,13.96,59.06,23.1,48.58,64.15,26.77,47.53,56.31
2010-07-01,10,39.13,61.51,14,59.25,21.26,66.29,33.86,31.15,13.91,27.47,42.72,121.43,18.96,58.02,35.99,27.49,49.31,65.7,77.57,33.72,22.9,13.93,58.63,23.24,48.26,63.64,26.87,47.8,55.86
2010-07-02,9.95,39.07,61.2,13.82,58.47,21.13,66.12,33.44,31.04,13.67,27.31,42.64,120.72,18.91,58.03,35.74,27.32,49.33,65.14,76.7,33.51,23.01,13.84,58.47,23.19,47.88,63.54,25.61,47.46,55.82
2010-07-06,10.16,38.87,60.62,14.04,59.09,21.34,66.37,33.43,31.38,13.76,26.9,43,122.31,19.18,58.03,36.24,27.74,49.71,65.11,77.17,33.93,23.55,13.99,58.43,23.31,47.91,63.83,25.42,48.02,56.69
2010-07-07,10.5,40.79,62.54,14.68,61.43,22.48,68.22,34.61,32.78,14.4,27.56,44.78,125.81,19.83,59.53,38.06,28.27,50.73,66.29,79.52,34.69,24.02,14.31,59.89,23.64,49.27,65.77,25.8,48.37,57.65
2010-07-08,10.67,41.75,63.95,14.83,62.41,22.55,69.17,35.63,32.98,14.61,27.7,45.3,126.78,19.79,60.29,38.07,28.5,51.67,67.97,80.21,35.11,24.13,14.51,61,23.87,49.4,66.44,26.05,48.63,58.03
2010-07-09,10.89,42.21,63.88,15.08,63.94,22.7,70.57,36.23,33.38,14.72,27.81,45.07,126.77,19.93,59.46,38.76,28.46,51.65,68.17,81.14,35.54,23.99,14.46,60.8,24.12,50.45,66.72,25.92,48.87,58
2010-07-12,10.82,42.45,63.57,15.18,63.5,22.86,70.58,35.85,33.4,14.7,27.86,45.5,127.47,20.26,59.14,39.09,28.47,51.7,68.88,81.24,35.34,24.55,14.61,61.14,24.13,50.42,65.9,25.77,49.56,58.16
2010-07-13,10.95,43.78,63.66,15.64,65.98,23.09,71.94,36.63,34.08,14.98,28.18,46.58,129.26,20.69,59.42,40.38,28.87,51.96,69.77,82.51,35.69,24.84,14.48,61.43,24.24,50.5,66.97,26.16,49.97,58.63
2010-07-14,10.86,43.32,63.97,15.64,65.9,23.74,71.76,36.41,33.87,14.97,27.83,47.15,129.5,21.03,59.54,40.25,28.79,52.06,69.83,82.02,35.45,25.15,14.53,61.7,24.25,50.69,67.21,26.11,49.78,58.47
2010-07-15,10.79,43.05,63.6,15.36,65.71,23.92,71.75,36.49,33.68,15.02,27.88,47.23,129.5,21.18,59.19,40.36,28.79,52.09,70.25,82.03,35.73,25.22,14.56,61.77,24.29,49.61,67.35,26.07,49.84,58.48
2010-07-16,10.36,41.02,61.16,13.96,63.59,22.75,70.24,35.32,32.67,14.33,26.67,46.02,126.84,20.7,58.38,38.91,28.29,51.62,68.88,79.94,35.16,24.61,14.25,61.04,23.99,48.94,65.26,25.96,49.11,57.19
2010-07-19,10.53,41.21,62.42,13.59,64.45,22.73,70.73,35.39,32.95,14.4,26.64,46.5,128.58,21.26,58.51,38.94,28.31,51.52,68.85,80.21,35.05,24.94,14.42,60.91,24.17,49.03,65.61,25.99,48.96,57.65
2010-07-20,10.8,41.69,63.11,13.75,66.07,23.05,71.81,36.14,33.04,14.71,27.48,46.43,125.37,21.32,57.54,39.53,28.68,52.48,69.8,81.17,34.92,25.19,14.24,61.12,24.08,49.66,66.75,25.94,50.31,58.16
2010-07-21,10.54,40.79,62.42,13.34,66.5,22.56,70.89,35.89,32.46,14.62,27.03,45.3,124.1,20.94,56.1,38.33,28.32,53.31,69.05,81.28,34.46,24.83,14.19,60.64,24.21,49.19,66.24,25.8,49.78,57.4
2010-07-22,10.77,42.81,65.8,13.64,67.63,23.27,72.14,37.04,33.23,14.98,27.77,45.89,126.28,21.45,56.01,39.25,28.75,53.48,70.32,83.7,34.45,25.55,14.5,60.9,24.78,48.61,68.71,26.26,50.29,58.59
2010-07-23,11,44.4,67.11,13.72,68.93,23.35,72.22,37.64,33.76,15.47,27.8,45.97,127.18,21.36,56.6,39.73,29.08,53.97,68.84,85.1,34.14,25.52,14.27,61.44,24.81,49.45,70.07,27.25,51.09,58.92
2010-07-26,11.18,45.03,68.02,14.13,69.61,23.61,73.3,38.28,34.03,15.9,28.52,46.39,127.21,21.38,56.71,40.23,29.18,54.15,69.8,86.23,34.54,25.8,14.7,62.04,25.22,49.76,70.75,27.51,50.55,59.59
2010-07-27,11.16,44.16,67.8,14.17,68.8,23.3,73.97,39.64,33.91,15.94,28.12,47.38,127.43,21.25,57.07,40.59,29.34,54.26,69.33,85.72,34.45,25.86,14.95,62.6,25.41,49.89,70.26,27.81,50.39,60
2010-07-28,10.99,44.19,66.51,13.97,69.34,23.39,74.22,39.54,33.67,15.81,27.63,46.94,127.23,21,56.8,40.22,29.18,54.09,68.71,85.61,34.02,25.65,14.68,62.22,25.45,49.6,70.28,28.12,50.55,60.1
2010-07-29,10.97,44.17,66.41,14.01,69.02,23.21,74.68,39.77,33.35,15.91,27.6,46.23,126.83,20.71,56.8,40.11,28.58,54.2,68.33,85.27,34.33,25.73,14.77,61.2,25.28,49.83,70.32,28.09,50.48,59.54
2010-07-30,11.12,44.25,67.32,14.02,69.37,23.07,74.86,39.93,33.33,15.88,28.05,45.86,127.2,20.29,57.06,40.18,28.68,54.32,68.67,84.48,33.74,25.52,14.68,60.69,25.2,49.76,70.27,28.27,50.61,58.89
2010-08-02,11.65,44.6,68.85,14.42,70.66,23.8,76.43,40.86,34.11,16.16,28.65,47.37,129.54,20.83,57.68,41.54,28.96,55.6,69.19,86.32,34.34,26.03,15.15,61.59,25.83,50.15,71.76,28.75,50.83,61.12
2010-08-03,11.5,44.21,68.7,14.32,69.98,23.82,77.27,40.67,33.84,16.15,27.99,47.17,129.15,20.55,58.29,40.98,28.75,55.57,69.38,86.13,34.1,25.86,15.99,59.48,25.93,49.43,71.19,28.73,50.71,61.88
2010-08-04,11.49,43.72,68.83,14.17,70.73,24.14,77.62,41.64,34.45,16.23,28.26,46.58,130.04,20.57,58.68,41.19,29.21,55.74,69.62,86.91,34.46,25.44,16.27,59.1,25.88,49.99,71.82,28.6,51.02,61.88
2010-08-05,11.55,42.84,68.3,14,71.57,24.17,77.67,41.7,34.6,16.27,28.25,46.17,130.6,20.51,58.7,41.17,29.12,55.56,69.38,86.63,34.34,25.08,16.02,59.4,25.98,49.98,72.34,28.74,51.04,61.87
2010-08-06,11.56,43.12,68.29,13.94,71.17,24.07,77.34,41.36,34.62,16.2,28.22,41.68,129.56,20.49,58.89,40.34,29.81,55.94,70.65,86.2,34.25,25.26,16.07,59.56,25.79,49.58,71.88,28.74,51.21,61.14
2010-08-09,11.63,43.37,68.57,13.89,71.68,24.77,77.89,41.64,34.78,16.13,28.24,42.43,131.42,20.49,58.98,39.72,29.84,56.29,71.82,86.94,34.62,25.32,16.25,59.92,26.1,49.92,72.49,29.04,51.47,61.62
2010-08-10,11.32,43.7,68.21,13.61,71.03,24.31,77.64,41.4,34.91,16,27.79,42.16,131.26,19.67,58.37,39.07,29.72,56.16,71.74,86.03,35.03,24.78,16.4,60.32,26.24,48.72,72.53,29.2,51.63,61.11
2010-08-11,10.64,42.58,65.21,13.17,68.33,23.73,75.77,40.15,33.85,15.46,27.27,40.61,129.26,19.28,57.46,37.68,29.04,55.24,70.49,83.05,34.16,24.58,15.84,59.81,25.79,48.29,70.43,28.75,50.74,60.01
2010-08-12,10.71,41.78,64.31,13.04,67.13,21.36,75.71,40.42,33.62,15.27,27.17,39.98,127.73,19.3,57.48,37.72,28.96,54.89,70.97,82.97,34.31,24.21,16.03,59.53,25.9,48.95,69.75,29.49,50.15,59.85
2010-08-13,10.62,41.36,64.45,13.21,67.64,21.36,76.03,39.97,33.32,15.15,26.87,40.29,127.3,19,57.12,37.41,28.96,54.93,70.8,82.97,34.27,24.12,15.92,59.36,25.96,49.45,69.87,29.21,50.12,59.54
2010-08-16,10.58,41.18,64.01,13.17,68.11,21.91,76.34,40.04,33.3,15.23,26.94,40.39,127.2,19.32,56.98,37.6,28.92,55.08,70.7,82.39,34.24,24.22,15.87,59.31,25.89,49.23,69.53,29.14,50.13,59.51
2010-08-17,10.93,41.37,65.59,13.19,69.36,22.05,77.11,41.06,33.39,15.34,27.86,40.66,127.88,19.38,58.17,37.39,28.73,55.32,72.11,83.04,34.8,24.56,16.1,59.83,26.2,49.23,69.68,29.35,50.74,60.44
2010-08-18,10.91,41.32,65.6,13.3,69.37,22.41,76.39,41.06,33.54,15.46,28.4,41.2,128.82,19.44,58.29,37.8,28.81,55.04,72.14,83.09,34.63,24.67,15.94,60.29,26.5,49.39,69.53,29.33,50.58,59.77
2010-08-19,10.64,40.6,64.23,13,68.91,22.22,75.2,40.24,32.83,15.02,27.77,40.6,128.33,18.75,57.68,36.98,28.6,54.49,71.87,81.3,33.99,24.29,15.87,59.73,26.2,49.16,68.12,28.81,49.78,58.92
2010-08-20,10.55,40.4,64.21,12.85,68.48,22.23,74.41,39.99,32.69,14.8,27.72,39.69,126.94,18.76,57.69,37.05,28.57,54.51,71.97,80.16,33.72,24.08,15.76,59.52,25.7,49.4,67.73,28.57,49.94,58.52
2010-08-23,10.35,39.85,62.92,12.85,66.47,21.68,74.41,40.02,32.57,14.67,27.38,38.89,125.91,18.55,57.82,36.79,28.62,54.8,72.23,80.57,34.24,24.13,15.94,59.57,25.74,49.06,66.83,28.61,50.86,59.13
2010-08-24,10.04,39.22,60.56,12.62,64.68,21.13,73.15,39.25,31.79,14.35,27.33,38.24,124.35,18.27,56.98,36.12,28.76,54.86,71.62,79.95,33.72,23.89,15.66,59.2,25.96,48.59,65.28,28.67,51.02,58.57
2010-08-25,10.09,39.45,60.39,12.64,64.35,21.21,73.44,39.37,31.76,14.35,27.88,38.09,124.72,18.34,56.95,36.14,29.05,54.6,72.08,80.25,33.82,23.95,15.83,59.21,26.13,48.84,64.89,28.85,51.27,58.54
2010-08-26,9.99,39.38,60.95,12.45,63.6,20.7,72.71,39.15,31.59,14.28,27.92,38.07,122.24,18.04,56.77,35.54,28.89,54.37,72.05,79.28,33.76,23.67,15.74,59.09,25.94,48.36,64.68,28.69,50.69,58.11
